locus_tag	ftype	length_bp	gene	EC_number	COG	product
HBIEEPJE_04827	CDS	270				hypothetical protein
HBIEEPJE_04828	CDS	1233				hypothetical protein
HBIEEPJE_04829	CDS	888	yofA_2		COG0583	HTH-type transcriptional regulator YofA
HBIEEPJE_04830	CDS	174	yfgG			Protein YfgG
HBIEEPJE_04831	CDS	2250	pdeF	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeF
HBIEEPJE_04832	CDS	1533	ppx	3.6.1.11	COG0248	Exopolyphosphatase
HBIEEPJE_04833	CDS	2061	ppk	2.7.4.1	COG0855	Polyphosphate kinase
HBIEEPJE_04834	CDS	642	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
HBIEEPJE_04835	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
HBIEEPJE_04836	CDS	894	bglK	2.7.1.85	COG1940	Beta-glucoside kinase
HBIEEPJE_04837	CDS	1434	bglA_3	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
HBIEEPJE_04838	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
HBIEEPJE_04839	CDS	1287	uraA		COG2233	Uracil permease
HBIEEPJE_04840	CDS	678	hda		COG0593	DnaA regulatory inactivator Hda
HBIEEPJE_04841	CDS	924				ISNCY family transposase ISRor2
HBIEEPJE_04842	CDS	360	yfgD		COG1393	putative protein YfgD
HBIEEPJE_04843	CDS	1464	bepA_2	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
HBIEEPJE_04844	CDS	1062	yhhT_2		COG0628	Putative transport protein YhhT
HBIEEPJE_04845	CDS	471	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
HBIEEPJE_04846	CDS	567	gcvR		COG2716	Glycine cleavage system transcriptional repressor
HBIEEPJE_04847	CDS	879	dapA_3	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
HBIEEPJE_04848	CDS	753				hypothetical protein
HBIEEPJE_04849	CDS	1488				hypothetical protein
HBIEEPJE_04850	CDS	240				hypothetical protein
HBIEEPJE_04851	CDS	318				hypothetical protein
HBIEEPJE_04852	CDS	285				hypothetical protein
HBIEEPJE_04853	CDS	540				hypothetical protein
HBIEEPJE_04854	CDS	402	hiuH	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
HBIEEPJE_04855	CDS	171				hypothetical protein
HBIEEPJE_04856	CDS	1305	gltA_2	2.3.3.16	COG0372	Citrate synthase
HBIEEPJE_04857	CDS	867				hypothetical protein
HBIEEPJE_04858	CDS	921	lpxL_2	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
HBIEEPJE_04859	CDS	273				hypothetical protein
HBIEEPJE_04860	CDS	1569	cadC		COG3710	Transcriptional activator CadC
HBIEEPJE_04861	CDS	1335	cadB		COG0531	putative cadaverine/lysine antiporter
HBIEEPJE_04862	CDS	2148	cadA	4.1.1.18	COG1982	Inducible lysine decarboxylase
HBIEEPJE_04863	CDS	1476	dtpC		COG3104	Dipeptide and tripeptide permease C
HBIEEPJE_04864	CDS	1518	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
HBIEEPJE_04865	CDS	426				hypothetical protein
HBIEEPJE_04866	CDS	921	iolE_4	4.2.1.44	COG1082	Inosose dehydratase
HBIEEPJE_04867	CDS	1173	iolG_4	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
HBIEEPJE_04868	CDS	1032	iolU_2	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
HBIEEPJE_04869	CDS	1008	iolG_5	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
HBIEEPJE_04870	CDS	741				hypothetical protein
HBIEEPJE_04871	CDS	924	thpA_2		COG1879	D-threitol-binding protein
HBIEEPJE_04872	CDS	162				hypothetical protein
HBIEEPJE_04873	CDS	1044				hypothetical protein
HBIEEPJE_04874	CDS	588				hypothetical protein
HBIEEPJE_04875	CDS	1233				hypothetical protein
HBIEEPJE_04876	CDS	357				hypothetical protein
HBIEEPJE_04877	CDS	591				hypothetical protein
HBIEEPJE_04878	CDS	870				hypothetical protein
HBIEEPJE_04879	CDS	306				hypothetical protein
HBIEEPJE_04880	CDS	840				hypothetical protein
HBIEEPJE_04881	CDS	1926				hypothetical protein
HBIEEPJE_04882	CDS	477				hypothetical protein
HBIEEPJE_04883	CDS	558				hypothetical protein
HBIEEPJE_04884	CDS	444				hypothetical protein
HBIEEPJE_04885	CDS	1482				hypothetical protein
HBIEEPJE_04886	CDS	552				hypothetical protein
HBIEEPJE_04887	CDS	369				hypothetical protein
HBIEEPJE_04888	CDS	564				hypothetical protein
HBIEEPJE_04889	CDS	327				hypothetical protein
HBIEEPJE_04890	CDS	1038				hypothetical protein
HBIEEPJE_04891	CDS	483				hypothetical protein
HBIEEPJE_04892	CDS	1167				hypothetical protein
HBIEEPJE_04893	CDS	699				hypothetical protein
HBIEEPJE_04894	CDS	1521				hypothetical protein
HBIEEPJE_04895	CDS	258				IS1380 family transposase ISEcp1
HBIEEPJE_04896	CDS	123				hypothetical protein
HBIEEPJE_04897	CDS	642				hypothetical protein
HBIEEPJE_04898	CDS	420	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
HBIEEPJE_04899	CDS	837				hypothetical protein
HBIEEPJE_04900	CDS	924			COG3039	IS5 family transposase IS903
HBIEEPJE_04901	CDS	888	lon_3	3.4.21.53		Lon protease
HBIEEPJE_04902	CDS	804				IS3 family transposase ISEc15
HBIEEPJE_04903	CDS	285				IS3 family transposase ISEc15
HBIEEPJE_04904	CDS	417	vapC_2	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
HBIEEPJE_04905	CDS	231				hypothetical protein
HBIEEPJE_04906	CDS	351				hypothetical protein
HBIEEPJE_04907	CDS	744				hypothetical protein
HBIEEPJE_04908	CDS	777	xerC_4			Tyrosine recombinase XerC
HBIEEPJE_04909	CDS	258				hypothetical protein
HBIEEPJE_04910	CDS	867				hypothetical protein
HBIEEPJE_04911	CDS	270				hypothetical protein
HBIEEPJE_04912	CDS	1206	parA			Plasmid partition protein A
HBIEEPJE_04913	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
HBIEEPJE_04914	CDS	1272	umuC_2		COG0389	Protein UmuC
HBIEEPJE_04915	CDS	432	umuD_2	3.4.21.-	COG1974	Protein UmuD
HBIEEPJE_04916	CDS	366				hypothetical protein
HBIEEPJE_04917	CDS	417				hypothetical protein
HBIEEPJE_04918	CDS	276			COG1662	IS1 family transposase IS1A
HBIEEPJE_04919	CDS	378			COG1662	IS1 family transposase IS1X3
HBIEEPJE_04920	CDS	678			COG3039	IS5 family transposase IS903
HBIEEPJE_04921	CDS	1737				Tn3 family transposase TnAs1
HBIEEPJE_04922	CDS	1263				IS1380 family transposase ISEcp1
HBIEEPJE_04923	CDS	123				hypothetical protein
HBIEEPJE_04924	CDS	2016				Tn3 family transposase Tn2
HBIEEPJE_04925	CDS	321				hypothetical protein
HBIEEPJE_04926	CDS	876	bla_3	3.5.2.6		Beta-lactamase CTX-M-1
HBIEEPJE_04927	CDS	123				hypothetical protein
HBIEEPJE_04928	CDS	258				IS1380 family transposase ISEcp1
HBIEEPJE_04929	CDS	669	norR_3		COG3604	Anaerobic nitric oxide reductase transcription regulator NorR
HBIEEPJE_04930	CDS	966	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
HBIEEPJE_04931	CDS	774	srlR_2		COG1349	Glucitol operon repressor
HBIEEPJE_04932	CDS	360				hypothetical protein
HBIEEPJE_04933	CDS	780	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
HBIEEPJE_04934	CDS	363	srlB_2		COG3731	PTS system glucitol/sorbitol-specific EIIA component
HBIEEPJE_04935	CDS	981	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
HBIEEPJE_04936	CDS	564	srlA		COG3730	PTS system glucitol/sorbitol-specific EIIC component
HBIEEPJE_04937	CDS	1080	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
HBIEEPJE_04938	CDS	108				hypothetical protein
HBIEEPJE_04939	CDS	711	mntB_4		COG1121	Manganese transport system ATP-binding protein MntB
HBIEEPJE_04940	CDS	864	mntB_5			Manganese transport system membrane protein MntB
HBIEEPJE_04941	CDS	879	mntA		COG0803	Manganese-binding lipoprotein MntA
HBIEEPJE_04942	CDS	498	pncC_3	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
HBIEEPJE_04943	CDS	1059	recA		COG0468	Protein RecA
HBIEEPJE_04944	CDS	501	recX		COG2137	Regulatory protein RecX
HBIEEPJE_04945	CDS	1005	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
HBIEEPJE_04946	CDS	1605	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
HBIEEPJE_04947	CDS	186	csrA		COG1551	Carbon storage regulator
HBIEEPJE_04948	tRNA	93				tRNA-Ser(gct)
HBIEEPJE_04949	tRNA	77				tRNA-Arg(acg)
HBIEEPJE_04950	tRNA	77				tRNA-Arg(acg)
HBIEEPJE_04951	tRNA	77				tRNA-Arg(acg)
HBIEEPJE_04952	tRNA	77				tRNA-Arg(acg)
HBIEEPJE_04953	CDS	315				hypothetical protein
HBIEEPJE_04954	CDS	567	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
HBIEEPJE_04955	CDS	429	yqaA		COG1238	Inner membrane protein YqaA
HBIEEPJE_04956	CDS	1557	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
HBIEEPJE_04957	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
HBIEEPJE_04958	CDS	768	nimR_4			HTH-type transcriptional regulator NimR
HBIEEPJE_04959	CDS	1677	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
HBIEEPJE_04960	CDS	1539	emrB_2			Multidrug export protein EmrB
HBIEEPJE_04961	CDS	1173	emrA_3		COG1566	Multidrug export protein EmrA
HBIEEPJE_04962	CDS	531	mprA		COG1846	Transcriptional repressor MprA
HBIEEPJE_04963	CDS	336				hypothetical protein
HBIEEPJE_04964	CDS	747	ygaZ_2		COG1296	Inner membrane protein YgaZ
HBIEEPJE_04965	CDS	999	proX		COG2113	Glycine betaine/proline betaine-binding periplasmic protein
HBIEEPJE_04966	CDS	1068	proW		COG4176	Glycine betaine/proline betaine transport system permease protein ProW
HBIEEPJE_04967	CDS	1203	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
HBIEEPJE_04968	CDS	963	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
HBIEEPJE_04969	CDS	2142	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
HBIEEPJE_04970	CDS	411	nrdI		COG1780	Protein NrdI
HBIEEPJE_04971	CDS	246	nrdH		COG0695	Glutaredoxin-like protein NrdH
HBIEEPJE_04972	CDS	432				hypothetical protein
HBIEEPJE_04973	CDS	1353	gabR_3		COG1167	HTH-type transcriptional regulatory protein GabR
HBIEEPJE_04974	CDS	348	ygaM		COG4575	putative protein YgaM
HBIEEPJE_04975	CDS	363				hypothetical protein
HBIEEPJE_04976	CDS	450	alaE			L-alanine exporter AlaE
HBIEEPJE_04977	CDS	393	stpA		COG2916	DNA-binding protein StpA
HBIEEPJE_04978	CDS	180				hypothetical protein
HBIEEPJE_04979	CDS	903				hypothetical protein
HBIEEPJE_04980	CDS	546	ygaP		COG0607	Inner membrane protein YgaP
HBIEEPJE_04981	CDS	300	ygaV		COG0640	putative HTH-type transcriptional regulator YgaV
HBIEEPJE_04982	CDS	606	azoR_2	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
HBIEEPJE_04983	CDS	909	dmlR_18			HTH-type transcriptional regulator DmlR
HBIEEPJE_04984	CDS	1788	acoR		COG3284	Acetoin dehydrogenase operon transcriptional activator AcoR
HBIEEPJE_04985	CDS	1521	adh_2	1.2.1.3	COG1012	Aldehyde dehydrogenase
HBIEEPJE_04986	CDS	582				hypothetical protein
HBIEEPJE_04987	rRNA	111				5S ribosomal RNA
HBIEEPJE_04988	tRNA	77				tRNA-Asp(gtc)
HBIEEPJE_04989	tRNA	76				tRNA-Trp(cca)
HBIEEPJE_04990	CDS	822	hdfR_3			HTH-type transcriptional regulator HdfR
HBIEEPJE_04991	CDS	339				hypothetical protein
HBIEEPJE_04992	CDS	1521	comM		COG0606	Competence protein ComM
HBIEEPJE_04993	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
HBIEEPJE_04994	CDS	258	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
HBIEEPJE_04995	CDS	930	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
HBIEEPJE_04996	CDS	1851	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
HBIEEPJE_04997	CDS	1545	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
HBIEEPJE_04998	CDS	414				hypothetical protein
HBIEEPJE_04999	tRNA	77				tRNA-Asp(gtc)
HBIEEPJE_05000	CDS	804	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
HBIEEPJE_05001	CDS	906	dmlR_19			HTH-type transcriptional regulator DmlR
HBIEEPJE_05002	CDS	1191	ydhP_2		COG2814	Inner membrane transport protein YdhP
HBIEEPJE_05003	CDS	807				hypothetical protein
HBIEEPJE_05004	CDS	771	ycgJ	2.1.1.-		putative methyltransferase YcgJ
HBIEEPJE_05005	CDS	1155	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
HBIEEPJE_05006	CDS	756	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase
HBIEEPJE_05007	CDS	723				hypothetical protein
HBIEEPJE_05008	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
HBIEEPJE_05009	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
HBIEEPJE_05010	tRNA	77				tRNA-Asp(gtc)
HBIEEPJE_05011	CDS	882	cmpR_3			HTH-type transcriptional activator CmpR
HBIEEPJE_05012	CDS	591	eamB		COG1280	Cysteine/O-acetylserine efflux protein
HBIEEPJE_05013	CDS	771	yafV	3.5.1.3		Omega-amidase YafV
HBIEEPJE_05014	CDS	438				hypothetical protein
HBIEEPJE_05015	CDS	528				hypothetical protein
HBIEEPJE_05016	CDS	582	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
HBIEEPJE_05017	CDS	768	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
HBIEEPJE_05018	CDS	741				hypothetical protein
HBIEEPJE_05019	CDS	1344	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
HBIEEPJE_05020	CDS	1239	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
HBIEEPJE_05021	CDS	795	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
HBIEEPJE_05022	CDS	639	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
HBIEEPJE_05023	CDS	597	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
HBIEEPJE_05024	CDS	1224	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
HBIEEPJE_05025	CDS	216				hypothetical protein
HBIEEPJE_05026	CDS	861			COG0584	putative protein
HBIEEPJE_05027	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
HBIEEPJE_05028	CDS	453	yafP_2	2.3.1.-	COG0454	putative N-acetyltransferase YafP
HBIEEPJE_05029	CDS	1458	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
HBIEEPJE_05030	CDS	459	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
HBIEEPJE_05031	CDS	1245				hypothetical protein
HBIEEPJE_05032	CDS	399	crl			Sigma factor-binding protein Crl
HBIEEPJE_05033	CDS	693	glaR		COG1802	HTH-type transcriptional repressor GlaR
HBIEEPJE_05034	CDS	1401	gabP		COG1113	GABA permease
HBIEEPJE_05035	CDS	1284	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
HBIEEPJE_05036	CDS	1449	gabD_2	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
HBIEEPJE_05037	CDS	1269	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
HBIEEPJE_05038	CDS	978	glaH	1.14.11.-		Glutarate 2-hydroxylase
HBIEEPJE_05039	CDS	258				hypothetical protein
HBIEEPJE_05040	CDS	750	yjhP			putative protein YjhP
HBIEEPJE_05041	CDS	639	gstB_4	2.5.1.18	COG0625	Glutathione S-transferase GstB
HBIEEPJE_05042	CDS	1263	gatC		COG3775	PTS system galactitol-specific EIIC component
HBIEEPJE_05043	CDS	996		1.17.1.9		Formate dehydrogenase, mitochondrial
HBIEEPJE_05044	CDS	762	fabG_11	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
HBIEEPJE_05045	CDS	1539	lyx_2	2.7.1.-	COG1070	L-xylulose/3-keto-L-gulonate kinase
HBIEEPJE_05046	CDS	552	glpP		COG1954	Glycerol uptake operon antiterminator regulatory protein
HBIEEPJE_05047	CDS	792	lsrF_2	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
HBIEEPJE_05048	CDS	252				hypothetical protein
HBIEEPJE_05049	CDS	1398	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
HBIEEPJE_05050	CDS	1536	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
HBIEEPJE_05051	CDS	1020	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
HBIEEPJE_05052	CDS	960	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
HBIEEPJE_05053	CDS	2766	pknK	2.7.11.1	COG2909	Serine/threonine-protein kinase PknK
HBIEEPJE_05054	CDS	258				IS3 family transposase ISEhe3
HBIEEPJE_05055	CDS	2190				hypothetical protein
HBIEEPJE_05056	CDS	744				hypothetical protein
HBIEEPJE_05057	CDS	1683				hypothetical protein
HBIEEPJE_05058	CDS	3243				hypothetical protein
HBIEEPJE_05059	CDS	1401	xerC_5			Tyrosine recombinase XerC
HBIEEPJE_05060	CDS	693				hypothetical protein
HBIEEPJE_05061	CDS	543				IS66 family transposase ISSgsp1
HBIEEPJE_05062	CDS	3318				hypothetical protein
HBIEEPJE_05063	CDS	711				hypothetical protein
HBIEEPJE_05064	CDS	387				hypothetical protein
HBIEEPJE_05065	CDS	471				hypothetical protein
HBIEEPJE_05066	CDS	288				hypothetical protein
HBIEEPJE_05067	CDS	255				hypothetical protein
HBIEEPJE_05068	CDS	285				hypothetical protein
HBIEEPJE_05069	CDS	375				hypothetical protein
HBIEEPJE_05070	CDS	294				hypothetical protein
HBIEEPJE_05071	CDS	651				hypothetical protein
HBIEEPJE_05072	CDS	1107				hypothetical protein
HBIEEPJE_05073	CDS	639				hypothetical protein
HBIEEPJE_05074	CDS	1020				hypothetical protein
HBIEEPJE_05075	CDS	186				hypothetical protein
HBIEEPJE_05076	CDS	1320				hypothetical protein
HBIEEPJE_05077	CDS	3507				hypothetical protein
HBIEEPJE_05078	CDS	783				hypothetical protein
HBIEEPJE_05079	CDS	1770				hypothetical protein
HBIEEPJE_05080	CDS	318				hypothetical protein
HBIEEPJE_05081	tRNA	76				tRNA-Thr(cgt)
HBIEEPJE_05082	CDS	1254	proA_2	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
HBIEEPJE_05083	CDS	1104	proB	2.7.2.11	COG0263	Glutamate 5-kinase
HBIEEPJE_05084	CDS	1053	phoE		COG3203	Outer membrane porin PhoE
HBIEEPJE_05085	CDS	462				hypothetical protein
HBIEEPJE_05086	CDS	870				hypothetical protein
HBIEEPJE_05087	CDS	666		3.1.3.-	COG0560	putative phosphatase
HBIEEPJE_05088	CDS	330				hypothetical protein
HBIEEPJE_05089	CDS	1035	astA_2	2.3.1.109	COG3138	Arginine N-succinyltransferase
HBIEEPJE_05090	CDS	1221	astC_2	2.6.1.81	COG4992	Succinylornithine transaminase
HBIEEPJE_05091	CDS	807	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
HBIEEPJE_05092	CDS	657				hypothetical protein
HBIEEPJE_05093	CDS	711	ydjZ		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
HBIEEPJE_05094	CDS	561				hypothetical protein
HBIEEPJE_05095	CDS	1179	ynjB		COG4134	Protein YnjB
HBIEEPJE_05096	CDS	1245	ynjC		COG4135	Inner membrane ABC transporter permease protein YnjC
HBIEEPJE_05097	CDS	633	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
HBIEEPJE_05098	CDS	1308	ynjE	2.8.1.1	COG2897	Thiosulfate sulfurtransferase YnjE
HBIEEPJE_05099	CDS	624	ynjF		COG0558	Inner membrane protein YnjF
HBIEEPJE_05100	CDS	411	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
HBIEEPJE_05101	CDS	1344	gdhA_2	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
HBIEEPJE_05102	CDS	981	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
HBIEEPJE_05103	CDS	1947	topB	5.6.2.1	COG0550	DNA topoisomerase 3
HBIEEPJE_05104	CDS	1044	selD	2.7.9.3	COG0709	Selenide, water dikinase
HBIEEPJE_05105	CDS	747	phoC	3.1.3.2		Major phosphate-irrepressible acid phosphatase
HBIEEPJE_05106	CDS	552	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
HBIEEPJE_05107	CDS	1854	sppA	3.4.21.-	COG0616	Protease 4
HBIEEPJE_05108	CDS	1020	ansA	3.5.1.1	COG0252	L-asparaginase 1
HBIEEPJE_05109	CDS	642	pncA	3.5.1.19	COG1335	Nicotinamidase
HBIEEPJE_05110	CDS	1254	chiA1	3.2.1.14		Chitinase A1
HBIEEPJE_05111	CDS	345				hypothetical protein
HBIEEPJE_05112	CDS	279				hypothetical protein
HBIEEPJE_05113	CDS	414	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
HBIEEPJE_05114	CDS	996	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
HBIEEPJE_05115	CDS	885	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
HBIEEPJE_05116	CDS	855				hypothetical protein
HBIEEPJE_05117	CDS	747	mipA		COG3713	MltA-interacting protein
HBIEEPJE_05118	CDS	1908				hypothetical protein
HBIEEPJE_05119	CDS	1284				hypothetical protein
HBIEEPJE_05120	CDS	564				hypothetical protein
HBIEEPJE_05121	CDS	483	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
HBIEEPJE_05122	CDS	312				hypothetical protein
HBIEEPJE_05123	CDS	882	dmlR_20			HTH-type transcriptional regulator DmlR
HBIEEPJE_05124	CDS	1218	sotB_3			Sugar efflux transporter B
HBIEEPJE_05125	CDS	750	butA	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
HBIEEPJE_05126	CDS	906	pgrR_9			HTH-type transcriptional regulator PgrR
HBIEEPJE_05127	CDS	1266	umuC_3		COG0389	Protein UmuC
HBIEEPJE_05128	CDS	420	umuD_3	3.4.21.-	COG1974	Protein UmuD
HBIEEPJE_05129	CDS	243				hypothetical protein
HBIEEPJE_05130	CDS	1140				hypothetical protein
HBIEEPJE_05131	CDS	501				hypothetical protein
HBIEEPJE_05132	CDS	447				hypothetical protein
HBIEEPJE_05133	CDS	792	nimR_5			HTH-type transcriptional regulator NimR
HBIEEPJE_05134	CDS	1185	nimT		COG2807	2-nitroimidazole transporter
HBIEEPJE_05135	CDS	693	pyrG_2	6.3.4.2		CTP synthase
HBIEEPJE_05136	CDS	510				hypothetical protein
HBIEEPJE_05137	CDS	357				hypothetical protein
HBIEEPJE_05138	CDS	240				hypothetical protein
HBIEEPJE_05139	CDS	1140				hypothetical protein
HBIEEPJE_05140	CDS	1173	gpFI_2			Putative prophage major tail sheath protein
HBIEEPJE_05141	CDS	516				hypothetical protein
HBIEEPJE_05142	CDS	318				hypothetical protein
HBIEEPJE_05143	CDS	2976				hypothetical protein
HBIEEPJE_05144	CDS	492				hypothetical protein
HBIEEPJE_05145	CDS	1359				hypothetical protein
HBIEEPJE_05146	CDS	1098				hypothetical protein
HBIEEPJE_05147	CDS	213				hypothetical protein
HBIEEPJE_05148	CDS	3027				hypothetical protein
HBIEEPJE_05149	CDS	924				hypothetical protein
HBIEEPJE_05150	CDS	351				hypothetical protein
HBIEEPJE_05151	CDS	588				hypothetical protein
HBIEEPJE_05152	CDS	636				hypothetical protein
HBIEEPJE_05153	CDS	468				hypothetical protein
HBIEEPJE_05154	CDS	321				hypothetical protein
HBIEEPJE_05155	CDS	546				hypothetical protein
HBIEEPJE_05156	CDS	279				hypothetical protein
HBIEEPJE_05157	CDS	201				hypothetical protein
HBIEEPJE_05158	CDS	516				hypothetical protein
HBIEEPJE_05159	CDS	867				hypothetical protein
HBIEEPJE_05160	CDS	1035				hypothetical protein
HBIEEPJE_05161	CDS	840				hypothetical protein
HBIEEPJE_05162	CDS	1728				hypothetical protein
HBIEEPJE_05163	CDS	1053				hypothetical protein
HBIEEPJE_05164	CDS	747				hypothetical protein
HBIEEPJE_05165	CDS	1017				hypothetical protein
HBIEEPJE_05166	CDS	1947				hypothetical protein
HBIEEPJE_05167	CDS	2148				hypothetical protein
HBIEEPJE_05168	CDS	936	dam_4	2.1.1.72	COG0338	DNA adenine methylase
HBIEEPJE_05169	CDS	228				hypothetical protein
HBIEEPJE_05170	CDS	567				hypothetical protein
HBIEEPJE_05171	CDS	225				hypothetical protein
HBIEEPJE_05172	CDS	264				hypothetical protein
HBIEEPJE_05173	CDS	378				hypothetical protein
HBIEEPJE_05174	CDS	219				hypothetical protein
HBIEEPJE_05175	CDS	279				hypothetical protein
HBIEEPJE_05176	CDS	300				hypothetical protein
HBIEEPJE_05177	CDS	984	xerC_6			Tyrosine recombinase XerC
HBIEEPJE_05178	CDS	1014	dgcP	2.7.7.65	COG2203	Diguanylate cyclase DgcP
HBIEEPJE_05179	CDS	102	yoaK			putative membrane protein YoaK
HBIEEPJE_05180	CDS	264				hypothetical protein
HBIEEPJE_05181	CDS	639	leuE_2		COG1280	Leucine efflux protein
HBIEEPJE_05182	CDS	915	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
HBIEEPJE_05183	CDS	1044	ansB	3.5.1.1		L-asparaginase
HBIEEPJE_05184	CDS	1209		3.1.4.-	COG2206	3'3'-cGAMP-specific phosphodiesterase 1
HBIEEPJE_05185	CDS	1785				hypothetical protein
HBIEEPJE_05186	CDS	891	gltC_5			HTH-type transcriptional regulator GltC
HBIEEPJE_05187	CDS	1509	lpdC_2	4.1.1.59	COG0043	Gallate decarboxylase
HBIEEPJE_05188	CDS	687	pdeH_2	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeH
HBIEEPJE_05189	CDS	633				hypothetical protein
HBIEEPJE_05190	CDS	105				hypothetical protein
HBIEEPJE_05191	CDS	198				hypothetical protein
