locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHCOAJIK_04185	CDS	1341	ygcS			Inner membrane metabolite transport protein YgcS
NHCOAJIK_04186	CDS	288	fixX_2		COG2440	Ferredoxin-like protein FixX
NHCOAJIK_04187	CDS	1287	thi4	2.4.2.59		Thiamine thiazole synthase
NHCOAJIK_04188	CDS	942	fixB_2		COG2025	Protein FixB
NHCOAJIK_04189	CDS	771	fixA_2		COG2086	Protein FixA
NHCOAJIK_04190	CDS	1518	caiT		COG1292	L-carnitine/gamma-butyrobetaine antiporter
NHCOAJIK_04191	CDS	1143	caiA_2	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
NHCOAJIK_04192	CDS	1218	caiB	2.8.3.21	COG1804	L-carnitine CoA-transferase
NHCOAJIK_04193	CDS	1554	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
NHCOAJIK_04194	CDS	786	caiD	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
NHCOAJIK_04195	CDS	597	caiE			Carnitine operon protein CaiE
NHCOAJIK_04196	CDS	396				hypothetical protein
NHCOAJIK_04197	CDS	3228	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
NHCOAJIK_04198	CDS	1149	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
NHCOAJIK_04199	CDS	276				hypothetical protein
NHCOAJIK_04200	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
NHCOAJIK_04201	CDS	909	citG_3	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
NHCOAJIK_04202	CDS	552	citX_2	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
NHCOAJIK_04203	CDS	1521	citF_2	4.1.3.6	COG3051	Citrate lyase alpha chain
NHCOAJIK_04204	CDS	870	citE_2	4.1.3.6	COG2301	Citrate lyase subunit beta
NHCOAJIK_04205	CDS	294	citD_2		COG3052	Citrate lyase acyl carrier protein
NHCOAJIK_04206	CDS	969	citC_2	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
NHCOAJIK_04207	CDS	1341	citS		COG3493	Citrate-sodium symporter
NHCOAJIK_04208	CDS	240	oadG_3	7.2.4.2	COG3630	Oxaloacetate decarboxylase gamma chain
NHCOAJIK_04209	CDS	273				hypothetical protein
NHCOAJIK_04210	CDS	336				hypothetical protein
NHCOAJIK_04211	CDS	453				hypothetical protein
NHCOAJIK_04212	CDS	474				hypothetical protein
NHCOAJIK_04213	CDS	402	pliG			Inhibitor of g-type lysozyme
NHCOAJIK_04214	CDS	546	nohA		COG4220	Prophage DNA-packing protein NohA
NHCOAJIK_04215	CDS	1932				hypothetical protein
NHCOAJIK_04216	CDS	204				hypothetical protein
NHCOAJIK_04217	CDS	1806				hypothetical protein
NHCOAJIK_04218	CDS	1497				hypothetical protein
NHCOAJIK_04219	CDS	348				hypothetical protein
NHCOAJIK_04220	CDS	1029				hypothetical protein
NHCOAJIK_04221	CDS	360				hypothetical protein
NHCOAJIK_04222	CDS	384				hypothetical protein
NHCOAJIK_04223	CDS	579				hypothetical protein
NHCOAJIK_04224	CDS	1131				IS200/IS605 family transposase ISEc42
NHCOAJIK_04225	CDS	402				hypothetical protein
NHCOAJIK_04226	CDS	744				hypothetical protein
NHCOAJIK_04227	CDS	396				hypothetical protein
NHCOAJIK_04228	CDS	315				hypothetical protein
NHCOAJIK_04229	CDS	795				hypothetical protein
NHCOAJIK_04230	CDS	3315				hypothetical protein
NHCOAJIK_04231	CDS	1350	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
NHCOAJIK_04232	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
NHCOAJIK_04233	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
NHCOAJIK_04234	CDS	291				hypothetical protein
NHCOAJIK_04235	CDS	315				hypothetical protein
NHCOAJIK_04236	CDS	192	yfgG			Protein YfgG
NHCOAJIK_04237	CDS	2214	pdeF	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeF
NHCOAJIK_04238	CDS	1542	ppx	3.6.1.11	COG0248	Exopolyphosphatase
NHCOAJIK_04239	CDS	2067	ppk	2.7.4.1	COG0855	Polyphosphate kinase
NHCOAJIK_04240	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
NHCOAJIK_04241	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
NHCOAJIK_04242	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
NHCOAJIK_04243	CDS	1290	uraA		COG2233	Uracil permease
NHCOAJIK_04244	CDS	726	hda		COG0593	DnaA regulatory inactivator Hda
NHCOAJIK_04245	CDS	360	yfgD		COG1393	putative protein YfgD
NHCOAJIK_04246	CDS	1464	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
NHCOAJIK_04247	CDS	1068				hypothetical protein
NHCOAJIK_04248	CDS	243				hypothetical protein
NHCOAJIK_04249	CDS	471	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
NHCOAJIK_04250	CDS	573	gcvR		COG2716	Glycine cleavage system transcriptional repressor
NHCOAJIK_04251	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
NHCOAJIK_04252	CDS	1035	bamC		COG3317	Outer membrane protein assembly factor BamC
NHCOAJIK_04253	CDS	714	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
NHCOAJIK_04254	CDS	864			COG2321	putative protein
NHCOAJIK_04255	CDS	2019	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
NHCOAJIK_04256	CDS	201				hypothetical protein
NHCOAJIK_04257	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
NHCOAJIK_04258	CDS	357	yffB		COG1393	Protein YffB
NHCOAJIK_04259	CDS	3114	acrB_2		COG0841	Multidrug efflux pump subunit AcrB
NHCOAJIK_04260	CDS	1701	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
NHCOAJIK_04261	CDS	1962		1.18.1.2		Ferredoxin--NADP reductase
NHCOAJIK_04262	CDS	1299	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
NHCOAJIK_04263	CDS	576	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
NHCOAJIK_04264	CDS	1044				hypothetical protein
NHCOAJIK_04265	CDS	231				hypothetical protein
NHCOAJIK_04266	CDS	2001	tktB	2.2.1.1	COG0021	Transketolase 2
NHCOAJIK_04267	CDS	951	tal	2.2.1.2		Transaldolase
NHCOAJIK_04268	CDS	2280	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
NHCOAJIK_04269	CDS	2277	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
NHCOAJIK_04270	CDS	321	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
NHCOAJIK_04271	CDS	222	cspD		COG1278	Cold shock-like protein CspD
NHCOAJIK_04272	CDS	1947	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
NHCOAJIK_04273	CDS	1119	macA		COG0845	Macrolide export protein MacA
NHCOAJIK_04274	CDS	951				hypothetical protein
NHCOAJIK_04275	CDS	1659				hypothetical protein
NHCOAJIK_04276	CDS	900	lysO		COG2431	Lysine exporter LysO
NHCOAJIK_04277	CDS	1653	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
NHCOAJIK_04278	CDS	969	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
NHCOAJIK_04279	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
NHCOAJIK_04280	CDS	1002	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
NHCOAJIK_04281	CDS	1434				hypothetical protein
NHCOAJIK_04282	CDS	1014	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
NHCOAJIK_04283	CDS	831	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
NHCOAJIK_04284	CDS	324				hypothetical protein
NHCOAJIK_04285	CDS	516	ybjP			putative lipoprotein YbjP
NHCOAJIK_04286	CDS	729	artP	3.6.3.-	COG4161	Arginine transport ATP-binding protein ArtP
NHCOAJIK_04287	CDS	732	artI		COG0834	Putative ABC transporter arginine-binding protein 2
NHCOAJIK_04288	CDS	717	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
NHCOAJIK_04289	CDS	669	artM_2		COG4160	Arginine ABC transporter permease protein ArtM
NHCOAJIK_04290	CDS	732	artJ_2		COG0834	ABC transporter arginine-binding protein 1
NHCOAJIK_04291	CDS	1488				hypothetical protein
NHCOAJIK_04292	CDS	321				hypothetical protein
NHCOAJIK_04293	CDS	1344	ulaA_3		COG3037	Ascorbate-specific PTS system EIIC component
NHCOAJIK_04294	CDS	1131	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
NHCOAJIK_04295	CDS	402	ybjO			Inner membrane protein YbjO
NHCOAJIK_04296	CDS	846	ydcV_2			Inner membrane ABC transporter permease protein YdcV
NHCOAJIK_04297	CDS	954	potH		COG1176	Putrescine transport system permease protein PotH
NHCOAJIK_04298	CDS	1134	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
NHCOAJIK_04299	CDS	1116	potF		COG0687	Putrescine-binding periplasmic protein
NHCOAJIK_04300	CDS	477	ybjN			putative protein YbjN
NHCOAJIK_04301	CDS	903	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
NHCOAJIK_04302	CDS	723	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
NHCOAJIK_04303	CDS	291				hypothetical protein
NHCOAJIK_04304	CDS	264	grxA		COG0695	Glutaredoxin 1
NHCOAJIK_04305	CDS	378	ybjM			Inner membrane protein YbjM
NHCOAJIK_04306	CDS	1686	aspT_2			Aspartate/alanine antiporter
NHCOAJIK_04307	CDS	621	rcdA		COG3226	HTH-type transcriptional regulator RcdA
NHCOAJIK_04308	CDS	1212	ybjJ			Inner membrane protein YbjJ
NHCOAJIK_04309	CDS	816	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
NHCOAJIK_04310	CDS	1233	mdfA			Multidrug transporter MdfA
NHCOAJIK_04311	CDS	675	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
NHCOAJIK_04312	CDS	759	deoR_2		COG1349	Deoxyribose operon repressor
NHCOAJIK_04313	CDS	936	dacC_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
NHCOAJIK_04314	CDS	240	dacC_2	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
NHCOAJIK_04315	CDS	627	gstB	2.5.1.18	COG0625	Glutathione S-transferase GstB
NHCOAJIK_04316	CDS	681				hypothetical protein
NHCOAJIK_04317	CDS	426				hypothetical protein
NHCOAJIK_04318	CDS	891	cysL		COG0583	HTH-type transcriptional regulator CysL
NHCOAJIK_04319	CDS	1686		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
NHCOAJIK_04320	CDS	192				hypothetical protein
NHCOAJIK_04321	CDS	1164	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
NHCOAJIK_04322	CDS	198				hypothetical protein
NHCOAJIK_04323	CDS	948	etfA		COG2025	Electron transfer flavoprotein subunit alpha
NHCOAJIK_04324	CDS	750	etfB			Electron transfer flavoprotein subunit beta
NHCOAJIK_04325	CDS	516				hypothetical protein
NHCOAJIK_04326	CDS	384				hypothetical protein
NHCOAJIK_04327	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
NHCOAJIK_04328	CDS	912	gsiD		COG1173	Glutathione transport system permease protein GsiD
NHCOAJIK_04329	CDS	921	gsiC		COG0601	Glutathione transport system permease protein GsiC
NHCOAJIK_04330	CDS	1539	gsiB		COG0747	Glutathione-binding protein GsiB
NHCOAJIK_04331	CDS	1872	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
NHCOAJIK_04332	CDS	942	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
NHCOAJIK_04333	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
NHCOAJIK_04334	CDS	750	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
NHCOAJIK_04335	CDS	900	cutD	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
NHCOAJIK_04336	CDS	2433	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
NHCOAJIK_04337	CDS	810	ybiV_1	3.1.3.23	COG0561	Sugar phosphatase YbiV
NHCOAJIK_04338	CDS	1266	ybiU			putative protein YbiU
NHCOAJIK_04339	CDS	531	ybiV_2	3.1.3.23	COG0561	Sugar phosphatase YbiV
NHCOAJIK_04340	CDS	897				hypothetical protein
NHCOAJIK_04341	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
NHCOAJIK_04342	CDS	921	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
NHCOAJIK_04343	CDS	1113	ybiR		COG0471	Inner membrane protein YbiR
NHCOAJIK_04344	CDS	474	mntR		COG1321	Transcriptional regulator MntR
NHCOAJIK_04345	CDS	129	mntS			Small protein MntS
NHCOAJIK_04346	CDS	1581	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
NHCOAJIK_04347	CDS	516	ompX_2		COG3637	Outer membrane protein X
NHCOAJIK_04348	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
NHCOAJIK_04349	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
NHCOAJIK_04350	CDS	747	glnH		COG0834	Glutamine-binding periplasmic protein
NHCOAJIK_04351	CDS	660	glnP		COG0765	Glutamine transport system permease protein GlnP
NHCOAJIK_04352	CDS	723	glnQ_3		COG1126	Glutamine transport ATP-binding protein GlnQ
NHCOAJIK_04353	CDS	2223	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
NHCOAJIK_04354	CDS	927	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
NHCOAJIK_04355	CDS	267	ybiI		COG1734	putative protein YbiI
NHCOAJIK_04356	CDS	261	mcbA			putative protein McbA
NHCOAJIK_04357	CDS	975	ybiB		COG0547	putative protein YbiB
NHCOAJIK_04358	CDS	2145	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
NHCOAJIK_04359	CDS	1365	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
NHCOAJIK_04360	CDS	675	cecR		COG1309	HTH-type transcriptional dual regulator CecR
NHCOAJIK_04361	CDS	996				hypothetical protein
NHCOAJIK_04362	CDS	1737	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
NHCOAJIK_04363	CDS	1131	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
NHCOAJIK_04364	CDS	1107	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
NHCOAJIK_04365	CDS	411	ybhQ			Inner membrane protein YbhQ
NHCOAJIK_04366	CDS	759				hypothetical protein
NHCOAJIK_04367	CDS	1242	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
NHCOAJIK_04368	CDS	963	ybhN		COG0392	Inner membrane protein YbhN
NHCOAJIK_04369	CDS	561				hypothetical protein
NHCOAJIK_04370	CDS	603				hypothetical protein
NHCOAJIK_04371	CDS	522	ybhL_1		COG0670	Inner membrane protein YbhL
NHCOAJIK_04372	CDS	186				hypothetical protein
NHCOAJIK_04373	CDS	705	ybhL_2		COG0670	Inner membrane protein YbhL
NHCOAJIK_04374	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
NHCOAJIK_04375	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
NHCOAJIK_04376	CDS	444	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
NHCOAJIK_04377	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
NHCOAJIK_04378	CDS	1023	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
NHCOAJIK_04379	CDS	909	ybhK		COG0391	Putative gluconeogenesis factor
NHCOAJIK_04380	CDS	2298	slrP	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SlrP
NHCOAJIK_04381	CDS	2022	uvrB		COG0556	UvrABC system protein B
NHCOAJIK_04382	CDS	687	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
NHCOAJIK_04383	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
NHCOAJIK_04384	CDS	1158	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
NHCOAJIK_04385	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
NHCOAJIK_04386	CDS	1290	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
NHCOAJIK_04387	CDS	477				hypothetical protein
NHCOAJIK_04388	CDS	1521	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
NHCOAJIK_04389	CDS	1686	hutU	4.2.1.49	COG2987	Urocanate hydratase
NHCOAJIK_04390	CDS	726	nagR_2		COG2188	HTH-type transcriptional repressor NagR
NHCOAJIK_04391	CDS	942	hutG	3.5.3.8	COG0010	Formimidoylglutamase
NHCOAJIK_04392	CDS	1170	hutI	3.5.2.7	COG1228	Imidazolonepropionase
NHCOAJIK_04393	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
NHCOAJIK_04394	CDS	996	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
NHCOAJIK_04395	CDS	819	ybhA_2	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
NHCOAJIK_04396	CDS	1059	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NHCOAJIK_04397	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
NHCOAJIK_04398	CDS	774	modA		COG0725	Molybdate-binding protein ModA
NHCOAJIK_04399	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
NHCOAJIK_04400	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
NHCOAJIK_04401	CDS	1476	modF		COG1119	ABC transporter ATP-binding protein ModF
NHCOAJIK_04402	CDS	909				hypothetical protein
NHCOAJIK_04403	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
NHCOAJIK_04404	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
NHCOAJIK_04405	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
NHCOAJIK_04406	CDS	1041	galM	5.1.3.3	COG2017	Aldose 1-epimerase
NHCOAJIK_04407	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
NHCOAJIK_04408	CDS	777	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
NHCOAJIK_04409	CDS	1080	hmuU		COG0609	Hemin transport system permease protein HmuU
NHCOAJIK_04410	CDS	699	citG_4	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
NHCOAJIK_04411	CDS	1299	oadB_2	7.2.4.2	COG1883	Oxaloacetate decarboxylase beta chain
NHCOAJIK_04412	CDS	801	oadA_2	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
NHCOAJIK_04413	CDS	522				hypothetical protein
NHCOAJIK_04414	CDS	366				hypothetical protein
NHCOAJIK_04415	CDS	1332				hypothetical protein
NHCOAJIK_04416	CDS	330				hypothetical protein
NHCOAJIK_04417	CDS	519				hypothetical protein
NHCOAJIK_04418	CDS	1242				hypothetical protein
NHCOAJIK_04419	CDS	528				hypothetical protein
NHCOAJIK_04420	CDS	444				hypothetical protein
NHCOAJIK_04421	CDS	1830				hypothetical protein
NHCOAJIK_04422	CDS	672				hypothetical protein
NHCOAJIK_04423	tRNA	77				tRNA-Pro(ggg)
NHCOAJIK_04424	CDS	1761	yejM		COG3083	Inner membrane protein YejM
NHCOAJIK_04425	CDS	228				hypothetical protein
NHCOAJIK_04426	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
NHCOAJIK_04427	CDS	621				hypothetical protein
NHCOAJIK_04428	CDS	285	rplY		COG1825	50S ribosomal protein L25
NHCOAJIK_04429	CDS	1761	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
NHCOAJIK_04430	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
NHCOAJIK_04431	CDS	1191	bcr			Bicyclomycin resistance protein
NHCOAJIK_04432	CDS	345	yejG			putative protein YejG
NHCOAJIK_04433	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
NHCOAJIK_04434	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
NHCOAJIK_04435	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
NHCOAJIK_04436	CDS	1806				hypothetical protein
NHCOAJIK_04437	CDS	1557	pdeN_2	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
NHCOAJIK_04438	CDS	573	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
NHCOAJIK_04439	CDS	720	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
NHCOAJIK_04440	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
NHCOAJIK_04441	CDS	573	yeiP		COG0231	Elongation factor P-like protein
NHCOAJIK_04442	CDS	255				hypothetical protein
NHCOAJIK_04443	CDS	666				hypothetical protein
NHCOAJIK_04444	CDS	1182	setB			Sugar efflux transporter B
NHCOAJIK_04445	CDS	108				hypothetical protein
NHCOAJIK_04446	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
NHCOAJIK_04447	CDS	939	lacC_2	2.7.1.144		Tagatose-6-phosphate kinase
NHCOAJIK_04448	CDS	1689	fruA_3		COG1299	PTS system fructose-specific EIIB'BC component
NHCOAJIK_04449	CDS	858	nfo	3.1.21.2	COG0648	Endonuclease 4
NHCOAJIK_04450	CDS	1050				hypothetical protein
NHCOAJIK_04451	CDS	864	cmpR		COG0583	HTH-type transcriptional activator CmpR
NHCOAJIK_04452	CDS	1470	lysP		COG0833	Lysine-specific permease
NHCOAJIK_04453	CDS	1992	cirA		COG4771	Colicin I receptor
NHCOAJIK_04454	CDS	1323	uhpC_2		COG2271	Membrane sensor protein UhpC
NHCOAJIK_04455	CDS	888		3.1.3.3	COG0560	Phosphoserine phosphatase
NHCOAJIK_04456	CDS	1368	sdaA_2	4.3.1.17	COG1760	L-serine dehydratase 1
NHCOAJIK_04457	CDS	390				hypothetical protein
NHCOAJIK_04458	CDS	858	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
NHCOAJIK_04459	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
NHCOAJIK_04460	CDS	1161				hypothetical protein
NHCOAJIK_04461	CDS	1023	galS_2		COG1609	HTH-type transcriptional regulator GalS
NHCOAJIK_04462	CDS	999	mglB		COG1879	D-galactose-binding periplasmic protein
NHCOAJIK_04463	CDS	1521	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
NHCOAJIK_04464	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
NHCOAJIK_04465	CDS	1236	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
NHCOAJIK_04466	CDS	1242	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
NHCOAJIK_04467	CDS	240				hypothetical protein
NHCOAJIK_04468	CDS	720				hypothetical protein
NHCOAJIK_04469	CDS	885	cdd	3.5.4.5	COG0295	Cytidine deaminase
NHCOAJIK_04470	CDS	696	yohK_2		COG1346	Inner membrane protein YohK
NHCOAJIK_04471	CDS	399				hypothetical protein
NHCOAJIK_04472	CDS	909	gbpR_2			HTH-type transcriptional regulator GbpR
NHCOAJIK_04473	CDS	1359	mhbT			3-hydroxybenzoate transporter MhbT
NHCOAJIK_04474	CDS	1038	nagI	1.13.11.4		Gentisate 1,2-dioxygenase
NHCOAJIK_04475	CDS	702	nagK_2	3.7.1.20		Fumarylpyruvate hydrolase
NHCOAJIK_04476	CDS	645	nagL	5.2.1.4		Maleylpyruvate isomerase
NHCOAJIK_04477	CDS	1194	mhbM	1.14.13.24	COG0654	3-hydroxybenzoate 6-hydroxylase
NHCOAJIK_04478	CDS	939	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
NHCOAJIK_04479	CDS	1437	ttgI			Toluene efflux pump outer membrane protein TtgI
NHCOAJIK_04480	CDS	762	yohF	1.-.-.-	COG1028	putative oxidoreductase YohF
NHCOAJIK_04481	CDS	570	yohD		COG0586	Inner membrane protein YohD
NHCOAJIK_04482	CDS	588	yohC			Inner membrane protein YohC
NHCOAJIK_04483	CDS	909	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
NHCOAJIK_04484	CDS	1731	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
NHCOAJIK_04485	CDS	2298		3.2.1.-		Beta-xylosidase
NHCOAJIK_04486	CDS	918	yehZ		COG1732	Glycine betaine-binding protein YehZ
NHCOAJIK_04487	CDS	1170	yehY		COG1174	Glycine betaine uptake system permease protein YehY
NHCOAJIK_04488	CDS	948	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
NHCOAJIK_04489	CDS	732	yehW		COG1174	Glycine betaine uptake system permease protein YehW
NHCOAJIK_04490	CDS	108				hypothetical protein
NHCOAJIK_04491	CDS	732	mlrA_2		COG0789	HTH-type transcriptional regulator MlrA
NHCOAJIK_04492	CDS	1686	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
NHCOAJIK_04493	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
NHCOAJIK_04494	CDS	468				hypothetical protein
NHCOAJIK_04495	CDS	531				hypothetical protein
NHCOAJIK_04496	CDS	459	yehR		COG4808	putative lipoprotein YehR
NHCOAJIK_04497	CDS	2034	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
NHCOAJIK_04498	CDS	1110	apbC		COG0489	Iron-sulfur cluster carrier protein
NHCOAJIK_04499	CDS	282				hypothetical protein
NHCOAJIK_04500	CDS	531	yehD			putative fimbrial-like protein YehD
NHCOAJIK_04501	CDS	684	yehC		COG3121	putative fimbrial chaperone YehC
NHCOAJIK_04502	CDS	2490	yehB		COG3188	Outer membrane usher protein YehB
NHCOAJIK_04503	CDS	669	yehA_1			putative fimbrial-like protein YehA
NHCOAJIK_04504	CDS	297	yehA_2			putative fimbrial-like protein YehA
NHCOAJIK_04505	CDS	315	rcnB		COG5455	Nickel/cobalt homeostasis protein RcnB
NHCOAJIK_04506	CDS	798	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
NHCOAJIK_04507	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
NHCOAJIK_04508	CDS	747	frlR		COG2188	putative fructoselysine utilization operon transcriptional repressor
